Iteration	Posterior	Likelihood	Prior	m	obsNodes[1]	obsNodes[2]	obsNodes[3]	obsNodes[4]	obsNodes[5]	obsNodes[6]	obsNodes[7]	obsNodes[8]	obsNodes[9]	obsNodes[10]	sd	z
795000	-48.4729	-22.3801	-26.0927	13.13491	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.575487	12.27406
796000	-47.8841	-22.102	-25.7822	13.03028	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.52065	12.27406
797000	-47.9226	-22.1276	-25.7951	13.06336	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.474241	12.27406
798000	-47.906	-22.1324	-25.7736	13.09336	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.391204	12.27406
799000	-48.1403	-22.2279	-25.9124	13.09354	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.510784	12.27406
800000	-49.204	-22.7525	-26.4515	13.32361	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.451315	12.27406
801000	-48.582	-22.4559	-26.1261	13.21594	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.420149	12.27406
802000	-49.1807	-22.7474	-26.4333	13.32563	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.411176	12.27406
803000	-49.3761	-22.842	-26.5341	13.35919	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.411348	12.27406
804000	-48.9771	-22.6613	-26.3158	13.29833	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.33399	12.27406
805000	-49.2877	-22.8001	-26.4876	13.34471	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.405609	12.27406
806000	-48.9286	-22.6243	-26.3043	13.28013	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.417625	12.27406
807000	-48.7013	-22.5049	-26.1964	13.22283	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.478213	12.27406
808000	-48.4776	-22.3966	-26.081	13.17876	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.476933	12.27406
809000	-47.8513	-22.0969	-25.7544	13.05999	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.447979	12.27406
810000	-48.2571	-22.3009	-25.9562	13.15851	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.403448	12.27406
811000	-47.3359	-21.8791	-25.4568	13.02142	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.252153	12.27406
812000	-47.8644	-22.1473	-25.7171	13.12137	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.190819	12.27406
813000	-48.5466	-22.4725	-26.0741	13.2308	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.221627	12.27406
814000	-48.9671	-22.6782	-26.2889	13.29437	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.211126	12.27406
815000	-49.1549	-22.7473	-26.4076	13.32747	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.334557	12.27406
816000	-49.6994	-23.0132	-26.6862	13.41301	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.320868	12.27406
817000	-49.6578	-22.9939	-26.664	13.4064	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.316102	12.27406
818000	-49.4937	-22.9125	-26.5812	13.3815	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.327379	12.27406
819000	-50.2079	-23.258	-26.9499	13.48963	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.327799	12.27406
820000	-49.1747	-22.7747	-26.4001	13.32739	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.233249	12.27406
821000	-49.1819	-22.7715	-26.4105	13.33117	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.270253	12.27406
822000	-49.1048	-22.7285	-26.3763	13.31995	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.302535	12.27406
823000	-48.8396	-22.609	-26.2306	13.27745	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.251356	12.27406
824000	-48.8922	-22.6589	-26.2333	13.27105	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.124804	12.27406
825000	-48.8018	-22.6225	-26.1793	13.25107	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.089256	12.27406
826000	-49.7531	-23.0892	-26.664	13.36676	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.062088	12.27406
827000	-50.2584	-23.3249	-26.9334	13.4435	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.102473	12.27406
828000	-48.4537	-22.4497	-26.004	13.20604	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.10827	12.27406
829000	-47.7902	-22.1096	-25.6806	13.10869	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.199872	12.27406
830000	-48.5137	-22.4388	-26.0749	13.2212	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.321416	12.27406
831000	-49.025	-22.6921	-26.3329	13.30725	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.289242	12.27406
832000	-49.3203	-22.8356	-26.4847	13.3532	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.286436	12.27406
833000	-48.0073	-22.2012	-25.8061	13.13894	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.274861	12.27406
834000	-47.4034	-21.9228	-25.4805	13.0431	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.193646	12.27406
835000	-47.6725	-22.0072	-25.6654	13.01159	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.466542	12.27406
836000	-48.3238	-22.3027	-26.0211	13.07895	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.612361	12.27406
837000	-48.0091	-22.1518	-25.8573	13.01152	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.597431	12.27406
838000	-48.6345	-22.4675	-26.167	13.19774	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.512468	12.27406
839000	-48.6161	-22.4678	-26.1483	13.21453	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.450194	12.27406
840000	-49.1577	-22.7349	-26.4229	13.32039	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.420262	12.27406
841000	-48.6619	-22.4928	-26.1691	13.22806	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.431992	12.27406
842000	-48.7637	-22.5548	-26.2089	13.26068	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.352603	12.27406
843000	-49.4627	-22.9016	-26.5611	13.37588	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.303494	12.27406
844000	-49.4594	-22.9071	-26.5524	13.37255	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.2633	12.27406
845000	-48.5666	-22.4568	-26.1097	13.22403	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.367147	12.27406
846000	-48.985	-22.6722	-26.3128	13.3009	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.292265	12.27406
847000	-48.5588	-22.4722	-26.0866	13.23294	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.255504	12.27406
848000	-50.0742	-23.228	-26.8462	13.43287	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.140412	12.27406
849000	-49.2458	-22.8056	-26.4402	13.33969	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.252487	12.27406
850000	-47.7696	-22.0954	-25.6742	13.10359	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.222153	12.27406
851000	-47.2868	-21.8635	-25.4233	13.0206	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.207711	12.27406
852000	-47.8608	-22.1407	-25.7201	13.11954	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.216503	12.27406
853000	-47.7396	-22.0898	-25.6498	13.10129	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.174773	12.27406
854000	-48.452	-22.4238	-26.0282	13.21596	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.236811	12.27406
855000	-48.0822	-22.2402	-25.8421	13.15356	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.260202	12.27406
856000	-48.2946	-22.3236	-25.971	13.17279	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.375277	12.27406
857000	-48.9023	-22.6112	-26.2911	13.27502	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.419643	12.27406
858000	-48.7977	-22.558	-26.2396	13.25255	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.435763	12.27406
859000	-49.6949	-22.9668	-26.7281	13.37509	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.617264	12.27406
860000	-49.1095	-22.6805	-26.4291	13.24478	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.638635	12.27406
861000	-47.8271	-22.0796	-25.7476	13.03689	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.48483	12.27406
862000	-48.2992	-22.3062	-25.993	13.13158	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.502885	12.27406
863000	-47.6845	-22.0214	-25.6631	13.03984	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.412395	12.27406
864000	-48.3415	-22.3643	-25.9772	13.19667	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.269403	12.27406
865000	-47.8096	-22.1118	-25.6979	13.10884	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.238688	12.27406
866000	-47.3718	-21.8807	-25.4911	13.00204	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.342861	12.27406
867000	-47.3382	-21.8807	-25.4575	13.02234	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.249881	12.27406
868000	-47.6158	-22.024	-25.5918	13.07882	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.204334	12.27406
869000	-47.2279	-21.8376	-25.3903	13.01214	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.193328	12.27406
870000	-47.2433	-21.845	-25.3984	13.01481	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.19393	12.27406
871000	-47.1912	-21.8384	-25.3527	13.01215	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.099712	12.27406
872000	-48.06	-22.269	-25.791	13.14129	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.059827	12.27406
873000	-47.8279	-22.1501	-25.6778	13.11145	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.088982	12.27406
874000	-48.23	-22.3183	-25.9117	13.18026	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.225163	12.27406
875000	-47.6084	-21.9952	-25.6132	13.04871	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.346291	12.27406
876000	-47.2576	-21.8378	-25.4198	13.00225	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.270079	12.27406
877000	-47.3608	-21.8799	-25.4809	13.00896	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.316394	12.27406
878000	-47.9376	-22.1315	-25.8061	13.0556	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.496638	12.27406
879000	-48.0201	-22.1645	-25.8556	13.04767	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.545347	12.27406
880000	-47.9846	-22.1477	-25.8369	13.0413	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.542035	12.27406
881000	-47.6758	-22.006	-25.6698	13.00254	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.484494	12.27406
882000	-47.8923	-22.1173	-25.7749	13.07026	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.444524	12.27406
883000	-47.7912	-22.0708	-25.7204	13.05581	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.428109	12.27406
884000	-48.5313	-22.437	-26.0943	13.21458	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.38387	12.27406
885000	-48.0419	-22.2187	-25.8232	13.14548	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.27083	12.27406
886000	-48.1503	-22.2723	-25.8781	13.16468	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.265587	12.27406
887000	-47.7838	-22.1056	-25.6782	13.10736	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.204284	12.27406
888000	-48.064	-22.2352	-25.8288	13.15219	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.239006	12.27406
889000	-47.5886	-21.9824	-25.6062	13.03832	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.365151	12.27406
890000	-47.7934	-22.0962	-25.6972	13.09985	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.281526	12.27406
891000	-48.197	-22.2958	-25.9012	13.17303	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.260412	12.27406
892000	-48.9245	-22.6393	-26.2852	13.29069	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.313346	12.27406
893000	-49.1711	-22.7772	-26.3939	13.32436	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.210294	12.27406
894000	-47.9767	-22.164	-25.8127	13.10181	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.408137	12.27406
895000	-48.9089	-22.5858	-26.3231	13.2101	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.619029	12.27406
896000	-48.7622	-22.5042	-26.258	13.12939	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.699058	12.27406
897000	-48.8681	-22.5544	-26.3137	13.14902	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.708832	12.27406
898000	-48.7246	-22.4824	-26.2422	13.09998	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.727025	12.27406
899000	-49.249	-22.7366	-26.5123	13.22846	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.728782	12.27406
900000	-49.284	-22.7597	-26.5243	13.2632	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.67998	12.27406
901000	-49.1245	-22.667	-26.4575	13.14495	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.805324	12.27406
902000	-49.8216	-22.9943	-26.8273	13.25558	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.901248	12.27406
903000	-49.0057	-22.61	-26.3957	13.11753	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.799887	12.27406
904000	-48.9914	-22.5986	-26.3928	13.08092	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.838086	12.27406
905000	-48.9351	-22.5639	-26.3711	13.00169	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.900871	12.27406
906000	-49.5603	-22.8655	-26.6948	13.16934	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.919848	12.27406
907000	-49.5458	-22.8678	-26.678	13.23136	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.836479	12.27406
908000	-49.7117	-22.9406	-26.7711	13.22344	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.904996	12.27406
909000	-49.7183	-22.9519	-26.7664	13.27754	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.83223	12.27406
910000	-49.3158	-22.7602	-26.5556	13.19689	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.802358	12.27406
911000	-49.0198	-22.6231	-26.3967	13.16024	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.747922	12.27406
912000	-48.9675	-22.6112	-26.3562	13.21206	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.641138	12.27406
913000	-48.3158	-22.3154	-26.0003	13.13859	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.494717	12.27406
914000	-47.995	-22.1653	-25.8297	13.08664	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.457192	12.27406
915000	-47.8492	-22.112	-25.7371	13.09558	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.347006	12.27406
916000	-48.052	-22.2138	-25.8381	13.13832	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.327118	12.27406
917000	-47.9418	-22.1557	-25.7862	13.11112	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.355321	12.27406
918000	-47.8836	-22.1296	-25.754	13.10351	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.341915	12.27406
919000	-47.624	-21.9918	-25.6323	13.02632	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.413891	12.27406
920000	-48.4521	-22.3596	-26.0926	13.08357	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.65318	12.27406
921000	-48.0845	-22.1847	-25.8998	13.01085	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.624995	12.27406
922000	-48.4327	-22.3553	-26.0774	13.10364	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.614527	12.27406
923000	-48.691	-22.4746	-26.2163	13.13729	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.660056	12.27406
924000	-48.3225	-22.2972	-26.0253	13.05434	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.648581	12.27406
925000	-48.7512	-22.4901	-26.2611	13.07387	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.769148	12.27406
926000	-48.2025	-22.2423	-25.9602	13.04203	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.623141	12.27406
927000	-48.9709	-22.5989	-26.372	13.14511	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.751795	12.27406
928000	-49.6995	-22.9391	-26.7603	13.25079	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.864454	12.27406
929000	-50.2428	-23.2017	-27.0412	13.3812	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.870362	12.27406
930000	-50.1166	-23.1369	-26.9797	13.32945	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.903967	12.27406
931000	-49.7222	-22.9521	-26.7702	13.26852	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.847312	12.27406
932000	-50.5136	-23.3364	-27.1772	13.46086	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.836635	12.27406
933000	-49.8539	-23.0385	-26.8154	13.39354	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.657707	12.27406
934000	-50.188	-23.2173	-26.9706	13.48566	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.528961	12.27406
935000	-50.5675	-23.3953	-27.1722	13.54678	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.56871	12.27406
936000	-50.0366	-23.1361	-26.9005	13.44861	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.587502	12.27406
937000	-50.2724	-23.2338	-27.0386	13.45846	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.715705	12.27406
938000	-50.2344	-23.227	-27.0074	13.4775	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.623357	12.27406
939000	-50.4139	-23.3223	-27.0916	13.52118	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.559701	12.27406
940000	-49.6224	-22.9452	-26.6772	13.38674	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.518386	12.27406
941000	-49.4341	-22.8473	-26.5868	13.3392	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.56718	12.27406
942000	-49.7095	-22.9987	-26.7108	13.41286	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.441794	12.27406
943000	-49.5504	-22.9066	-26.6439	13.36736	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.545644	12.27406
944000	-49.3866	-22.82	-26.5666	13.31953	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.598733	12.27406
945000	-48.848	-22.5608	-26.2872	13.21264	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.585237	12.27406
946000	-48.9595	-22.5916	-26.3679	13.13155	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.766241	12.27406
947000	-48.5139	-22.3794	-26.1345	13.03983	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.732495	12.27406
948000	-49.5964	-22.8915	-26.7048	13.23935	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.843402	12.27406
949000	-48.9415	-22.6003	-26.3413	13.21239	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.629037	12.27406
950000	-49.7033	-22.9749	-26.7285	13.38565	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.587258	12.27406
951000	-50.0955	-23.1477	-26.9478	13.42047	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.720033	12.27406
952000	-49.5085	-22.8689	-26.6396	13.31401	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.67666	12.27406
953000	-48.9488	-22.6003	-26.3485	13.20006	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.655855	12.27406
954000	-48.7009	-22.4635	-26.2374	13.04443	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.787178	12.27406
955000	-49.7244	-22.9306	-26.7939	13.07951	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	3.058426	12.27406
